Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,PylonSprite,20.0,19.0,6.0,4.0,0.8333333333333334,0.5714285714285714
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,MonkSprite,0.0,0.0,1.0,1.0,-0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,GnollSapperSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,BruteSprite,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,SuccubusSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,SheepSprite,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,GnollGeomancerSprite,39.0,23.0,4.0,1.0,0.65,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,UndeadSprite,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,GreatCrabSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,DM201Sprite,21.0,0.0,7.0,7.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,WraithSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,SnakeSprite,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,YogSprite,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,MirrorSprite,10.0,0.0,5.0,2.0,1.0,0.4
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,FistSprite,429.0,423.0,27.0,25.0,0.9540229885057472,0.8
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Burning,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Soiled,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Rotting,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Rusted,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Bright,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Dark,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,LotusSprite,18.0,15.0,5.0,5.0,0.6666666666666666,0.7142857142857143
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,FungalSentrySprite,14.0,13.0,5.0,5.0,0.8,0.8333333333333334
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,ShamanSprite,28.0,28.0,8.0,7.0,1.0,0.875
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Red,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Blue,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Purple,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,PhantomPiranhaSprite,9.0,3.0,3.0,3.0,0.4,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,WarlockSprite,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,BatSprite,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,CausticSlimeSprite,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,SwarmSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,KingSprite,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,BeeSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,FungalSpinnerSprite,15.0,0.0,6.0,6.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,ElementalSprite,345.0,339.0,24.0,22.0,0.9423076923076923,0.8148148148148148
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Fire,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,NewbornFire,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Frost,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Shock,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Chaos,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,ImpSprite,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,DM200Sprite,21.0,0.0,7.0,7.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,SpawnerSprite,9.0,8.0,4.0,4.0,0.75,0.8
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,WardSprite,53.0,51.0,9.0,6.0,0.9,0.5454545454545454
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,GolemSprite,35.0,25.0,6.0,5.0,0.7777777777777778,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,ShieldedSprite,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,LarvaSprite,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,SeniorSprite,0.0,0.0,1.0,1.0,-0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,ScorpioSprite,9.0,8.0,4.0,4.0,0.75,0.8
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,ScorpioShot,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,ShopkeeperSprite,1.0,1.0,2.0,2.0,1.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,SkeletonSprite,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,MissileSprite,20.0,19.0,6.0,5.0,0.9583333333333334,0.7142857142857143
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,CharSprite,1215.0,1052.0,12.0,6.0,0.9692307692307692,0.09433962264150944
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,JumpTweener,0.0,0.0,1.0,1.0,-0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,PrismaticSprite,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,TormentedSpiritSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,GuardSprite,1.0,0.0,2.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,CrystalSpireSprite,78.0,78.0,13.0,10.0,1.0,0.7692307692307693
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Blue,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Green,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Red,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,GnollGuardSprite,11.0,1.0,3.0,2.0,0.3333333333333333,0.2857142857142857
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,AcidicSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,RipperSprite,5.0,0.0,1.0,1.0,0.75,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,CrystalGuardianSprite,49.0,43.0,8.0,7.0,0.7,0.6363636363636364
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Blue,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Green,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Red,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,MobSprite,15.0,0.0,6.0,6.0,1.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,RotHeartSprite,12.0,9.0,4.0,4.0,0.6,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,GhoulSprite,0.0,0.0,1.0,1.0,-0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,CrabSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,EyeSprite,15.0,0.0,1.0,1.0,0.625,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,PiranhaSprite,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,DiscardedItemSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,AlbinoSprite,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,SpectralNecromancerSprite,29.0,13.0,4.0,2.0,0.6666666666666666,0.2
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,EarthGuardianSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,GhostSprite,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,MimicSprite,45.0,35.0,7.0,5.0,0.7,0.45454545454545453
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Golden,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Crystal,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Ebony,6.0,0.0,4.0,4.0,0.0,0.75
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,SpinnerSprite,15.0,0.0,6.0,6.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,GnollSprite,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,RotLasherSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,BanditSprite,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,NewbornElementalSprite,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,StatueSprite,3.0,0.0,3.0,3.0,1.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,GnollTricksterSprite,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,FetidRatSprite,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,ThiefSprite,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,DM100Sprite,10.0,0.0,5.0,5.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,SlimeSprite,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,TenguSprite,21.0,0.0,7.0,5.0,0.0,0.7142857142857143
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,TenguShuriken,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,DM300Sprite,64.0,50.0,6.0,5.0,0.8055555555555555,0.38461538461538464
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,GooSprite,85.0,65.0,6.0,6.0,0.8142857142857143,0.4
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,GooParticle,6.0,0.0,4.0,3.0,1.3333333333333333,0.75
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,BlacksmithSprite,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,NecromancerSprite,29.0,13.0,4.0,2.0,0.6666666666666666,0.2
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,WandmakerSprite,3.0,0.0,4.0,4.0,1.5,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,FungalCoreSprite,10.0,10.0,5.0,5.0,1.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,HeroSprite,98.0,91.0,11.0,5.0,0.880952380952381,0.2
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,RatSprite,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,ItemSpriteSheet,6.0,0.0,4.0,4.0,1.3274336283185841,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Icons,1.0,0.0,2.0,2.0,1.9411764705882353,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,ItemSprite,263.0,201.0,6.0,4.0,0.9347368421052632,0.11538461538461539
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Glowing,0.0,0.0,1.0,1.0,0.8,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,CrystalWispSprite,179.0,148.0,12.0,11.0,0.775,0.5238095238095238
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Blue,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Green,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,Red,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.sprites,RatKingSprite,3.0,0.0,4.0,3.0,1.5,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.tiles,DungeonTerrainTilemap,6.0,0.0,4.0,3.0,0.6666666666666666,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.tiles,WallBlockingTilemap,36.0,36.0,9.0,3.0,1.0,0.3333333333333333
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.tiles,TerrainFeaturesTilemap,20.0,19.0,6.0,4.0,0.7222222222222223,0.2857142857142857
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.tiles,RaisedTerrainTilemap,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.tiles,DungeonTileSheet,66.0,0.0,12.0,6.0,1.0650349650349649,0.25
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.tiles,FogOfWar,86.0,67.0,8.0,3.0,0.9210526315789475,0.2
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.tiles,DungeonWallsTilemap,6.0,0.0,4.0,4.0,0.6666666666666666,0.75
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.tiles,CustomTilemap,47.0,16.0,5.0,3.0,0.8030303030303031,0.23076923076923078
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.tiles,GridTileMap,2.0,1.0,2.0,2.0,0.5,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.tiles,DungeonTilemap,85.0,79.0,11.0,7.0,0.7307692307692307,0.2857142857142857
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Assets,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Effects,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Environment,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Fonts,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Interfaces,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Messages,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Music,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Sounds,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Splashes,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Sprites,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Bones,6.0,0.0,4.0,2.0,0.5925925925925926,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Badges,2009.0,2002.0,61.0,14.0,0.9484126984126984,0.125
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Record,0.0,0.0,1.0,1.0,0.4464285714285714,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Chrome,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,QuickSlot,84.0,77.0,10.0,1.0,0.8076923076923077,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,ShatteredPixelDungeon,66.0,0.0,12.0,5.0,1.0909090909090908,0.4166666666666667
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,GamesInProgress,36.0,6.0,4.0,2.0,0.9648093841642229,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Info,0.0,0.0,21.0,21.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,SPDSettings,3655.0,0.0,86.0,85.0,0.9882352941176471,0.4883720930232558
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Challenges,1.0,0.0,2.0,2.0,1.8333333333333333,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Dungeon,999.0,963.0,38.0,19.0,0.9343669250645996,0.043478260869565216
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,Statistics,6.0,0.0,4.0,4.0,0.49743589743589745,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon,SPDAction,10.0,0.0,5.0,3.0,1.2151162790697674,0.4
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Wound,25.0,22.0,6.0,4.0,0.7142857142857143,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Transmuting,4.0,0.0,1.0,1.0,0.675,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,BannerSprites,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,BlobEmitter,0.0,0.0,1.0,1.0,0.5,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Enchanting,1.0,0.0,1.0,1.0,0.7222222222222222,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Beam,20.0,19.0,6.0,6.0,0.8888888888888888,0.8571428571428571
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,DeathRay,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,LightRay,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,SunRay,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,HealthRay,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Fireball,1.0,0.0,2.0,2.0,-0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Identification,10.0,0.0,5.0,5.0,0.9166666666666667,0.8
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Speck,1.0,0.0,2.0,2.0,0.5,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Pushing,3.0,0.0,1.0,1.0,0.6444444444444445,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Effect,0.0,0.0,1.0,1.0,-0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Surprise,25.0,22.0,6.0,4.0,0.7142857142857143,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Splash,0.0,0.0,1.0,1.0,0.2,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,SplashFactory,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Speck,13.0,0.0,3.0,3.0,0.8432055749128919,0.25
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Degradation,36.0,0.0,9.0,9.0,0.9791666666666666,0.8888888888888888
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Speck,1.0,0.0,2.0,2.0,0.5,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Swap,6.0,2.0,2.0,2.0,0.6875,0.4
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Effect,0.0,0.0,1.0,1.0,-0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,CellEmitter,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Chains,0.0,0.0,1.0,1.0,0.6,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,TargetedCell,0.0,0.0,1.0,1.0,-0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,CircleArc,18.0,0.0,1.0,1.0,0.7613636363636364,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,IceBlock,3.0,0.0,2.0,2.0,0.5,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Lightning,60.0,42.0,6.0,6.0,0.8703703703703703,0.46153846153846156
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Arc,12.0,9.0,4.0,4.0,0.7,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,DarkBlock,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,GlowBlock,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Effects,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Flare,16.0,11.0,3.0,2.0,0.7857142857142857,0.2857142857142857
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,TorchHalo,4.0,2.0,2.0,2.0,0.6666666666666666,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,Ripple,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,MagicMissile,1438.0,1280.0,34.0,29.0,0.9918831168831169,0.5087719298245614
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,MagicParticle,28.0,0.0,8.0,6.0,1.1428571428571428,0.75
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,EarthParticle,21.0,0.0,7.0,2.0,1.1666666666666667,0.2857142857142857
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,ShamanParticle,14.0,13.0,5.0,2.0,1.04,0.3333333333333333
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,WhiteParticle,55.0,0.0,11.0,6.0,1.1,0.5454545454545454
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,SlowParticle,7.0,4.0,3.0,3.0,0.875,0.6
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,ForceParticle,3.0,0.0,3.0,2.0,1.5,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,WardParticle,28.0,0.0,8.0,5.0,1.1428571428571428,0.625
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.effects,ShieldHalo,3.0,0.0,2.0,2.0,0.5,0.5
